OBJECTID,SITE_CODE,SITE_NAME,AC,TIPO,HECTAREAS,Shape_Leng,Shape_Area
275,ES5213039,Sierra de Salinas,COMUNIDAD VALENCIANA,B,7718.83335838,97313.8663869,77188333.5838
276,ES5213042,Valls de la Marina,COMUNIDAD VALENCIANA,B,16061.5810653,127208.826434,160615810.653
277,ES5213054,Els Alforins,COMUNIDAD VALENCIANA,B,10115.6871582,58626.7100151,101156871.582
278,ES5214001,Cueva del Perro-Cox,COMUNIDAD VALENCIANA,B,1.0000001349,354.675004687,10000.001349
279,ES5214002,Tunel de Canals,COMUNIDAD VALENCIANA,B,1.00000032715,354.675016308,10000.0032715
280,ES5214003,Cova dels Mosseguellos-Vallada,COMUNIDAD VALENCIANA,B,1.00000051166,354.674965241,10000.0051166
281,ES5214004,Cova Juliana,COMUNIDAD VALENCIANA,B,1.00000027781,354.675065955,10000.0027781
282,ES5221002,Desert de les Palmes,COMUNIDAD VALENCIANA,B,3070.82838452,40161.0527931,30708283.8452
283,ES5222001,Serra d'Espadà,COMUNIDAD VALENCIANA,B,31023.113179,102955.192355,310231131.79
284,ES5222002,Marjal de Peníscola,COMUNIDAD VALENCIANA,B,105.587142782,6418.84870702,1055871.42782
285,ES5222004,Curs alt del riu Millars,COMUNIDAD VALENCIANA,B,10067.2768706,142508.705571,100672768.706
286,ES5222005,Marjal de Nules,COMUNIDAD VALENCIANA,B,644.348865282,19381.7135587,6443488.65282
287,ES5222006,Platja de Moncofa,COMUNIDAD VALENCIANA,B,1.00653884987,500.844264582,10065.3884987
288,ES5223002,L'Alt Maestrat,COMUNIDAD VALENCIANA,B,43618.4571825,184889.153457,436184571.825
289,ES5223004,Penyagolosa,COMUNIDAD VALENCIANA,B,31906.3848344,140115.431506,319063848.344
290,ES5223005,Alt Palància,COMUNIDAD VALENCIANA,B,26282.4078366,95212.245884,262824078.366
291,ES5223007,Marjal d'Almenara,COMUNIDAD VALENCIANA,B,1496.93078477,31973.4676415,14969307.8477
292,ES5223029,Riu Bergantes,COMUNIDAD VALENCIANA,B,4402.61227512,78485.2560105,44026122.7512
293,ES5223036,Serra d'Irta,COMUNIDAD VALENCIANA,B,9797.66155045,77872.9257838,97976615.5045
294,ES5223037,Litoral de Benicàssim,COMUNIDAD VALENCIANA,B,8.21727165412,2460.75247032,82172.7165412
295,ES5223053,Forat d'en Ferràs-Orpesa,COMUNIDAD VALENCIANA,B,1.00003868105,354.681799996,10000.3868105
296,ES5223055,Serra d'en Galceràn,COMUNIDAD VALENCIANA,B,11319.962506,131425.078872,113199625.06
297,ES5224001,Cova Obscura-Atzeneta del Maestrat,COMUNIDAD VALENCIANA,B,0.999999895608,354.675562607,9999.99895608
298,ES5232002,Serra Calderona,COMUNIDAD VALENCIANA,B,17781.2975437,188553.056143,177812975.437
299,ES5232003,Curs mitjà del riu Palància,COMUNIDAD VALENCIANA,B,3664.08590238,145544.078395,36640859.0238
300,ES5232004,Rius del Racó d'Ademús,COMUNIDAD VALENCIANA,B,1408.96651746,87923.5964067,14089665.1746
301,ES5232005,Lavajos de Sinarcas,COMUNIDAD VALENCIANA,B,24.787755428,2855.00861219,247877.55428
302,ES5232006,Alto Túria,COMUNIDAD VALENCIANA,B,14444.0514744,290238.738761,144440514.744
303,ES5232007,Riu Xúquer,COMUNIDAD VALENCIANA,B,370.515454359,216038.030783,3705154.54359
304,ES5232008,Curs mitjà del riu Albaida,COMUNIDAD VALENCIANA,B,863.934720514,44505.3857,8639347.20514
305,ES5232009,Serra del Castell de Xàtiva,COMUNIDAD VALENCIANA,B,3.28935612328,1047.18047957,32893.5612328
306,ES5232010,Cap de Cullera,COMUNIDAD VALENCIANA,B,0.210960456551,230.350139139,2109.60456551
307,ES5233001,"Tinença de Benifassà, Turmell i Vallivana",COMUNIDAD VALENCIANA,B,49686.9276126,149952.566293,496869276.126
308,ES5233006,Puebla de San Miguel,COMUNIDAD VALENCIANA,B,8796.76323673,53102.2528643,87967632.3673
309,ES5233008,Sabinar de Alpuente,COMUNIDAD VALENCIANA,B,9200.82605102,66956.523619,92008260.5102
310,ES5233009,Sierra del Negrete,COMUNIDAD VALENCIANA,B,21934.1389038,155802.750796,219341389.038
311,ES5233010,Hoces del Cabriel,COMUNIDAD VALENCIANA,B,13273.9522898,189598.439466,132739522.898
312,ES5233011,Sierras de Martés y el Ave,COMUNIDAD VALENCIANA,B,35242.0131392,188213.541225,352420131.392
313,ES5233012,Valle de Ayora y Sierra del Boquerón,COMUNIDAD VALENCIANA,B,16766.5866578,120418.052739,167665866.578
314,ES5233013,Serra de Corbera,COMUNIDAD VALENCIANA,B,4819.7870477,113124.263407,48197870.477
315,ES5233015,Serres del Montdúver i Marxuquera,COMUNIDAD VALENCIANA,B,7582.30379954,133233.49609,75823037.9954
316,ES5233030,Marjal de la Safor,COMUNIDAD VALENCIANA,B,1244.91569509,25997.7765891,12449156.9509
317,ES5233034,Sierra del Mugrón,COMUNIDAD VALENCIANA,B,1762.86009628,22616.6265724,17628600.9628
318,ES5233035,Arroyo Cerezo,COMUNIDAD VALENCIANA,B,5387.17059819,49791.9495594,53871705.9819
319,ES5233038,Dunes de la Safor,COMUNIDAD VALENCIANA,B,66.0800341364,33235.372026,660800.341364
320,ES5233040,Muela de Cortes y el Caroche,COMUNIDAD VALENCIANA,B,61519.1315107,216485.70603,615191315.107
321,ES5233041,Serra de la Safor,COMUNIDAD VALENCIANA,B,3514.62248084,37324.1899078,35146224.8084
322,ES5233045,Serra d'Enguera,COMUNIDAD VALENCIANA,B,17305.535318,91011.3159781,173055353.18
323,ES5233047,Ullals del riu Verd,COMUNIDAD VALENCIANA,B,27.9734413618,9562.09944025,279734.413618
324,ES5233048,Sima de les Graelles-Tous,COMUNIDAD VALENCIANA,B,1.00000018962,354.674994796,10000.0018962
325,ES5233049,Cova de les Rates Penades (Ròtova),COMUNIDAD VALENCIANA,B,1.00000050383,354.675045643,10000.0050383
326,ES5233050,Cova de la Moneda-Cotes,COMUNIDAD VALENCIANA,B,1.00000006772,354.675054616,10000.0006772
327,ES5233051,Cova de les Meravelles de Llombai,COMUNIDAD VALENCIANA,B,0.999999954685,354.674965228,9999.99954685
328,ES5234001,Cova del Sardiner-Sagunt,COMUNIDAD VALENCIANA,B,1.00000595346,354.675989392,10000.0595346
329,ES5234002,Cueva Negra-Ayora,COMUNIDAD VALENCIANA,B,1.00000001364,354.674989254,10000.0001364
330,ES5234003,Tunel del Carcalín-Buñol,COMUNIDAD VALENCIANA,B,1.00000007829,354.674951802,10000.0007829
331,ES5234004,Cueva del Barranco Hondo-Cheste,COMUNIDAD VALENCIANA,B,1.00000027921,354.675040306,10000.0027921
332,ES5234005,Sima de l'Àguila-Picassent,COMUNIDAD VALENCIANA,B,1.00000082341,354.67505625,10000.0082341
333,ES5234006,Cova de les Meravelles d'Alzira,COMUNIDAD VALENCIANA,B,0.999999249231,354.674890436,9999.99249231
334,ES5234007,Cova Xurra-Gandia,COMUNIDAD VALENCIANA,B,0.999999686174,354.674954608,9999.99686174
335,ES5212010,Arenal de Petrer,COMUNIDAD VALENCIANA,B,4.58286727067,902.69098991,45828.6727067
336,ES5212007,Salero y Cabecicos de Villena,COMUNIDAD VALENCIANA,B,734.854157367,19542.3796565,7348541.57367
337,ES0000061,Àrees emergides de les Illes Columbretes,COMUNIDAD VALENCIANA,C,19.4075929,6867.42263701,194075.929
338,ES0000211,Desembocadura del riu Millars,COMUNIDAD VALENCIANA,C,345.840325977,17087.3483785,3458403.25977
339,ES0000462,Clot de Galvany,COMUNIDAD VALENCIANA,C,271.867617139,17538.3151624,2718676.17139
340,ES5213024,Illa de Tabarca,COMUNIDAD VALENCIANA,C,43.4839793097,6228.40122508,434839.793097
341,ES5233044,Sierra de Malacara,COMUNIDAD VALENCIANA,C,15065.8343782,89521.1642885,150658343.782
342,ES0000484,el Fondo d'Elx-Crevillent (ZEPA),COMUNIDAD VALENCIANA,A,3938.06679881,41701.2375618,39380667.9881
343,ES0000485,Lagunas de la Mata y Torrevieja (ZEPA),COMUNIDAD VALENCIANA,A,3731.54541946,37227.5287444,37315454.1946
344,ES0000486,Salines de Santa Pola (ZEPA),COMUNIDAD VALENCIANA,A,2512.01593477,30506.0046482,25120159.3477
345,ES0000121,Illots de Benidorm i Serra Gelada,COMUNIDAD VALENCIANA,A,6192.47506512,62385.4933051,61924750.6512
346,ES0000487,Marjal de Pego-Oliva (ZEPA),COMUNIDAD VALENCIANA,A,1252.0675693,20687.0702629,12520675.693
347,ES0000444,Serra d'Irta (ZEPA),COMUNIDAD VALENCIANA,A,9797.73307359,78596.2414305,97977330.7359
348,ES0000445,Planiols-Benasques,COMUNIDAD VALENCIANA,A,2004.77586411,37301.3175486,20047758.6411
349,ES0000446,Desert de les Palmes (ZEPA),COMUNIDAD VALENCIANA,A,3075.59543037,41022.1083071,30755954.3037
350,ES0000448,Hontanar-La Ferriza,COMUNIDAD VALENCIANA,A,3145.25139367,46097.8892968,31452513.9367
351,ES0000449,Alto Turia y Sierra del Negrete,COMUNIDAD VALENCIANA,A,100314.048249,263940.212529,1003140482.49
352,ES0000450,Marjal i Estanys d'Almenara,COMUNIDAD VALENCIANA,A,1486.9371614,30847.9612951,14869371.614
353,ES0000451,Montdúver-Marjal de la Safor,COMUNIDAD VALENCIANA,A,9218.28782396,163140.932828,92182878.2396
354,ES0000452,Meca-Mugrón-San Benito,COMUNIDAD VALENCIANA,A,7037.48852897,51974.8918251,70374885.2897
355,ES0000454,Montgó-Cap de Sant Antoni,COMUNIDAD VALENCIANA,A,3009.49811306,52759.156526,30094981.1306
356,ES0000455,Els Alforins (ZEPA),COMUNIDAD VALENCIANA,A,6520.80071869,53051.1063411,65208007.1869
357,ES0000456,Moratillas-Almela,COMUNIDAD VALENCIANA,A,3302.86460719,32112.9720104,33028646.0719
358,ES0000457,Sierra de Salinas (ZEPA),COMUNIDAD VALENCIANA,A,7734.76557278,97397.3417574,77347655.7278
359,ES0000458,Maigmó i Serres de la Foia de Castalla (ZEPA),COMUNIDAD VALENCIANA,A,19564.1291238,161896.60623,195641291.238
360,ES0000460,Riu Montnegre,COMUNIDAD VALENCIANA,A,3844.51768345,44336.9782,38445176.8345
361,ES0000461,Serres del Sud d'Alacant,COMUNIDAD VALENCIANA,A,8635.9546662,129976.440182,86359546.662
362,ES0000463,Cabeço d'Or i la Grana,COMUNIDAD VALENCIANA,A,5027.25438678,57812.4768228,50272543.8678
363,ES0000464,Sierra Escalona y Dehesa de Campoamor,COMUNIDAD VALENCIANA,A,10407.3573419,63062.4227762,104073573.419
364,ES0000465,"L'Alt Maestrat, Tinença de Benifassà, Turmell i Vallivana",COMUNIDAD VALENCIANA,A,96482.9319834,273998.671021,964829319.834
365,ES0000466,Penyagolosa (ZEPA),COMUNIDAD VALENCIANA,A,53226.3662373,192822.282661,532263662.373
366,ES0000467,Prat de Cabanes i Torreblanca (ZEPA),COMUNIDAD VALENCIANA,A,1943.07744258,23273.1565257,19430774.4258
367,ES0000468,Serra d'Espadà (ZEPA),COMUNIDAD VALENCIANA,A,65332.4518875,218545.352356,653324518.875
368,ES0000469,Serra Calderona (ZEPA),COMUNIDAD VALENCIANA,A,18776.9986574,193667.155298,187769986.574
369,ES0000470,Marjal dels Moros (ZEPA),COMUNIDAD VALENCIANA,A,626.711827846,13308.1022889,6267118.27846
370,ES0000471,l'Albufera (ZEPA),COMUNIDAD VALENCIANA,A,29285.0253136,97873.2932307,292850253.136
371,ES0000472,Hoces del Cabriel (ZEPA),COMUNIDAD VALENCIANA,A,31849.2404464,185323.512815,318492404.464
372,ES0000474,Serres de Mariola i el Carrascal de la Font Roja (ZEPA),COMUNIDAD VALENCIANA,A,22952.295374,94810.6930338,229522953.74
373,ES0000459,Penyal d'Ifac (ZEPA),COMUNIDAD VALENCIANA,A,49.8441245449,3925.54398047,498441.245449
374,ES0000212,Sierra de Martés-Muela de Cortes,COMUNIDAD VALENCIANA,A,153191.471626,350068.102643,1531914716.26
375,ES5213018,Penya-segats de la Marina,COMUNIDAD VALENCIANA,C,952.597562498,54670.6855671,9525975.62498
376,ES0000453,Muntanyes de la Marina,COMUNIDAD VALENCIANA,A,38785.8707716,405079.413214,387858707.716
377,ES6310001,Calamocarro-Benzú,CEUTA,C,601.825213997,12260.5611984,6018252.13997
378,ES6310002,Zona marítimo-terrestre del Monte Hacho,CEUTA,B,864.905365141,22352.031829,8649053.65141
379,ES0000197,Acantilados del Monte Hacho,CEUTA,A,28.49670619,12176.838135,284967.0619
380,ES6200044,Sierra de los Victorias,REGION DE MURCIA,B,208.805774787,19272.3836606,2088057.74787
381,ES6200040,Cabezos del Pericón,REGION DE MURCIA,B,493.949840035,40645.5513906,4939498.40035
382,ES6200037,Sierra del Serral,REGION DE MURCIA,B,1039.67485386,46665.1775428,10396748.5386
383,ES6200036,Sierra del Buey,REGION DE MURCIA,B,3811.00517394,110192.135732,38110051.7394
384,ES6200025,Sierra de la Fausilla,REGION DE MURCIA,B,869.390686916,27687.2474876,8693906.86916
385,ES6200014,Saladares del Guadalentín,REGION DE MURCIA,B,2047.66680003,105540.39665,20476668.0003
386,ES6200012,Calnegre,REGION DE MURCIA,B,780.926066353,22030.6364252,7809260.66353
387,ES6200011,Sierra de las Moreras,REGION DE MURCIA,B,2504.2141398,73977.7614868,25042141.398
388,ES6200008,Sierra de Salinas,REGION DE MURCIA,B,1337.78349301,17279.4809961,13377834.9301
389,ES6200035,Sierra de Almenara,REGION DE MURCIA,B,19414.8818681,227218.933994,194148818.681
390,ES6200002,Carrascoy y El Valle,REGION DE MURCIA,B,11833.2473396,134986.679644,118332473.396
391,ES6200009,Sierra de El Carche,REGION DE MURCIA,B,5869.13619719,67566.4410203,58691361.9719
392,ES6200041,Rambla de la Rogativa,REGION DE MURCIA,B,294.494984327,33214.9984766,2944949.84327
393,ES6200038,Cuerda de la Serrata,REGION DE MURCIA,B,1128.72115034,29107.9129499,11287211.5034
394,ES6200021,Sierra de Lavia,REGION DE MURCIA,B,2187.57587239,65212.364654,21875758.7239
395,ES6200020,Casa Alta-Salinas,REGION DE MURCIA,B,3769.23611814,68162.704263,37692361.1814
396,ES6200018,Sierra de la Muela,REGION DE MURCIA,B,10903.8870024,105825.228619,109038870.024
397,ES6200017,Sierra de Villafuerte,REGION DE MURCIA,B,6622.13716136,120092.27266,66221371.6136
398,ES6200016,Revolcadores,REGION DE MURCIA,B,3481.25681648,53437.1063256,34812568.1648
399,ES6200019,Sierra del Gavilán,REGION DE MURCIA,B,4085.53450833,63312.4632745,40855345.0833
400,ES6200045,Ríos Mula y Pliego,REGION DE MURCIA,B,829.732360543,272839.72425,8297323.60543
401,ES0000175,Salinas y Arenales de San Pedro del Pinatar,REGION DE MURCIA,C,828.923035917,18843.4039265,8289230.35917
402,ES6200007,Islas e Islotes del Litoral Mediterráneo,REGION DE MURCIA,B,39.4945833368,9535.82534606,394945.833368
403,ES6200013,Cabezo Gordo,REGION DE MURCIA,B,229.455721043,10125.4301602,2294557.21043
404,ES6200030,Mar Menor,REGION DE MURCIA,B,13582.7014357,74787.9548785,135827014.357
405,ES6200006,Espacios Abiertos e Islas del Mar Menor,REGION DE MURCIA,B,1247.71685265,53773.147993,12477168.5265
406,ES0000196,Estepas de Yecla,REGION DE MURCIA,A,4244.32100287,50944.9263483,42443210.0287
407,ES0000199,Sierra de la Fausilla,REGION DE MURCIA,A,899.250443013,27236.4359433,8992504.43013
408,ES0000263,Llano de las Cabras,REGION DE MURCIA,A,965.245188101,17159.7058792,9652451.88101
409,ES0000269,Monte El Valle y Sierras de Altaona y Escalona,REGION DE MURCIA,A,14814.248769,105540.773514,148142487.69
410,ES0000537,Lagunas de Campotéjar,REGION DE MURCIA,A,61.1402384278,5751.43906655,611402.384278
411,ES0000536,Lagunas de las Moreras,REGION DE MURCIA,A,72.4864946595,9646.38609993,724864.946595
412,ES0000265,"Sierra del Molino, Embalse del Quípar y Llanos del Cagitán",REGION DE MURCIA,A,28349.2641363,148989.859812,283492641.363
413,ES0000266,Sierra de Moratalla,REGION DE MURCIA,A,21521.7075704,94930.4027872,215217075.704
414,ES0000267,"Sierras de Burete, Lavia y Cambrón",REGION DE MURCIA,A,21774.1509677,170955.683514,217741509.677
415,ES0000259,Sierra de Mojantes,REGION DE MURCIA,A,1486.49355264,31657.9907767,14864935.5264
416,ES0000268,Saladares del Guadalentín,REGION DE MURCIA,A,3008.63274634,96775.093393,30086327.4634
417,ES0000200,Isla Grosa,REGION DE MURCIA,A,16.8372680737,2512.10552664,168372.680737
418,ES0000256,Islas Hormigas,REGION DE MURCIA,A,153.908537153,4398.01896974,1539085.37153
419,ES0000270,Isla Cueva de Lobos,REGION DE MURCIA,A,28.2616874739,1884.74478728,282616.874739
420,ES0000271,Isla de las Palomas,REGION DE MURCIA,A,28.261859272,1884.74788122,282618.59272
421,ES6200026,Sierra de Ricote-La Navela,REGION DE MURCIA,B,7743.07502974,226043.710641,77430750.2974
422,ES0000257,Sierras de Ricote y la Navela,REGION DE MURCIA,A,7643.56980339,185056.926843,76435698.0339
423,ES6200001,"Calblanque, Monte de las Cenizas y Peña del Águila",REGION DE MURCIA,B,2849.73096758,54285.460984,28497309.6758
424,ES0000173,Sierra Espuña,REGION DE MURCIA,C,17692.9572221,160975.376556,176929572.221
425,ES6200015,La Muela y Cabo Tiñoso,REGION DE MURCIA,B,7886.07857322,88986.8097758,78860785.7322
426,ES0000264,La Muela-Cabo Tiñoso,REGION DE MURCIA,A,10938.4049221,84162.8072996,109384049.221
427,ES6200024,Cabezo de Roldán,REGION DE MURCIA,B,1269.267326,19291.3325563,12692673.26
428,ES6200029,Franja Litoral Sumergida de la Región de Murcia,REGION DE MURCIA,B,13684.0631291,218871.108654,136840631.291
429,ES6200031,Cabo Cope,REGION DE MURCIA,B,240.12996046,7746.61741295,2401299.6046
430,ES6200010,Cuatro Calas,REGION DE MURCIA,B,171.856032829,10113.4659035,1718560.32829
431,ES0000261,Almenara-Moreras-Cabo Cope,REGION DE MURCIA,A,22201.2120745,260091.421672,222012120.745
432,ES6200032,Minas de la Celia,REGION DE MURCIA,B,2.12044700428,591.425731461,21204.4700428
433,ES6200033,Cueva de las Yeseras,REGION DE MURCIA,B,1.20306627843,480.465441254,12030.6627843
434,ES6200043,Río Quípar,REGION DE MURCIA,B,663.305960592,160978.847965,6633059.60592
435,ES6200004,Sierras y Vega Alta del Segura y Ríos Alhárabe y Moratalla,REGION DE MURCIA,B,11026.8441546,260263.078322,110268441.546
436,ES0000262,"Sierras del Gigante-Pericay, Lomas del Buitre-Río Luchena y Sierra de la Torrecilla",REGION DE MURCIA,A,25677.460823,180602.67676,256774608.23
437,ES6200022,Sierra del Gigante,REGION DE MURCIA,B,3747.95646273,50719.6987025,37479564.6273
438,ES6200023,Sierra de la Tercia,REGION DE MURCIA,B,5038.21667253,62526.3822376,50382166.7253
439,ES6200039,Cabezo de la Jara y Rambla de Nogalte,REGION DE MURCIA,B,1376.78390162,55834.8136167,13767839.0162
440,ES6200046,Sierra de Enmedio,REGION DE MURCIA,B,2285.48149244,46363.9945981,22854814.9244
441,ES6200047,Sierra de la Torrecilla,REGION DE MURCIA,B,3555.67885436,44729.146374,35556788.5436
442,ES0000260,Mar Menor,REGION DE MURCIA,A,14550.3933734,78208.9804029,145503933.734
443,ES0000174,Sierra de la Pila,REGION DE MURCIA,A,8097.63872505,86329.7847702,80976387.2505
444,ES0000195,Humedal del Ajauque y Rambla Salada,REGION DE MURCIA,A,1621.9368868,61438.1602512,16219368.868
445,ES6200003,Sierra de la Pila,REGION DE MURCIA,B,8851.02756545,74027.3796173,88510275.6545
446,ES6200005,Humedal del Ajauque y Rambla Salada,REGION DE MURCIA,B,895.608507731,77748.2915375,8956085.07731
447,ES6200027,Sierra de Abanilla,REGION DE MURCIA,B,989.343049458,29715.6502535,9893430.49458
448,ES6200028,Río Chícamo,REGION DE MURCIA,B,551.709980901,128045.415339,5517099.80901
449,ES6200042,Yesos de Ulea,REGION DE MURCIA,B,802.582001447,44164.8892645,8025820.01447
450,ES6200034,Lomas del Buitre y Río Luchena,REGION DE MURCIA,B,4130.75620723,80299.8251126,41307562.0723
451,ES4250015,La Jara,CASTILLA - LA MANCHA,C,3292.95609903,58378.9806285,32929560.9903
452,ES4250014,Sotos del río Alberche,CASTILLA - LA MANCHA,B,1172.12819141,75643.9411263,11721281.9141
453,ES4250013,Rios de la margen izquierda del Tajo y berrocales del Tajo,CASTILLA - LA MANCHA,C,13714.6194185,416109.424068,137146194.185
454,ES0000169,"Río Tajo en Castrejón, islas de Malpica de Tajo y Azután",CASTILLA - LA MANCHA,C,2113.16849578,110477.989919,21131684.9578
455,ES4250006,Rincón del Torozo,CASTILLA - LA MANCHA,B,326.41901229,7485.94104732,3264190.1229
456,ES4250012,Mina de la nava de Ricomalillo,CASTILLA - LA MANCHA,B,3.0831051166,623.446732315,30831.051166
457,ES4250008,Estepas salinas de Toledo,CASTILLA - LA MANCHA,B,807.670563258,42885.9480019,8076705.63258
458,ES4250011,Complejo lagunar de La Jara,CASTILLA - LA MANCHA,B,793.477307928,23534.8268113,7934773.07928
459,ES4250003,Barrancas de Talavera,CASTILLA - LA MANCHA,B,1200.80321866,46288.9068256,12008032.1866
460,ES0000090,Sierra Morena,CASTILLA - LA MANCHA,C,134780.126256,742307.347666,1347801262.56
461,ES4250005,Montes de Toledo,CASTILLA - LA MANCHA,C,218286.923393,1132937.82834,2182869233.93
462,ES4250010,Humedales de La Mancha,CASTILLA - LA MANCHA,C,15072.0730581,389025.500192,150720730.581
463,ES4240015,Valle del Tajuña en Torrecuadrada,CASTILLA - LA MANCHA,C,2859.74808784,29147.0288971,28597480.8784
464,ES4240009,Valle del río Cañamares,CASTILLA - LA MANCHA,B,1873.19845588,41347.2557251,18731984.5588
465,ES4240007,Sierra de Pela,CASTILLA - LA MANCHA,B,11949.1985585,84101.7927261,119491985.585
466,ES4240024,Sierra de Caldereros,CASTILLA - LA MANCHA,B,2388.44298785,33413.5614178,23884429.8785
467,ES4240022,Sabinares rastreros de Alustante - Tordesilos,CASTILLA - LA MANCHA,B,6064.93091456,48233.356693,60649309.1456
468,ES4240003,Riberas del Henares,CASTILLA - LA MANCHA,B,1308.89937011,189351.370805,13088993.7011
469,ES4240021,Riberas de Valfermoso de Tajuña y Brihuega,CASTILLA - LA MANCHA,B,99.3629395964,28386.8327348,993629.395964
470,ES4240012,Rebollar de Navalpotro,CASTILLA - LA MANCHA,B,1078.31518398,34172.7776172,10783151.8398
471,ES4240004,"Rañas de Matarrubia, Villaseca y Casa de Uceda",CASTILLA - LA MANCHA,B,1280.63981849,53278.671829,12806398.1849
472,ES4240014,Quejigares de Barriopedro y Brihuega,CASTILLA - LA MANCHA,B,4382.07263665,57843.7377606,43820726.3665
473,ES4240020,Montes de Picaza,CASTILLA - LA MANCHA,B,15048.3267327,90944.078775,150483267.327
474,ES4240023,Lagunas y parameras del Señorío de Molina,CASTILLA - LA MANCHA,C,6227.92746112,103245.229317,62279274.6112
475,ES4240005,Lagunas de Puebla de Beleña,CASTILLA - LA MANCHA,C,213.453226418,6735.23921227,2134532.26418
476,ES4240019,Laderas yesosas de Tendilla,CASTILLA - LA MANCHA,B,260.516650465,15712.7296594,2605166.50465
477,ES4240013,Cueva de La Canaleja,CASTILLA - LA MANCHA,B,163.340043207,5154.98637581,1633400.43207
478,ES4240008,Cerros volcánicos de Cañamares,CASTILLA - LA MANCHA,B,704.674124175,25012.3897747,7046741.24175
479,ES0000166,Barranco del Dulce,CASTILLA - LA MANCHA,C,8365.32259179,86933.3614663,83653225.9179
480,ES4230015,Sierra del Santerón,CASTILLA - LA MANCHA,B,2605.73540513,26927.4394664,26057354.0513
481,ES4230002,Sierras de Talayuelas y Aliaguilla,CASTILLA - LA MANCHA,B,7721.39734398,67405.5023894,77213973.4398
482,ES4230014,Serranía de Cuenca,CASTILLA - LA MANCHA,C,191382.000189,775434.602631,1913820001.89
483,ES4230005,Sabinares de Campillos - Sierra y Valdemorillo de la Sierra,CASTILLA - LA MANCHA,B,13749.7831303,96548.6298413,137497831.303
484,ES4230016,Río Júcar sobre Alarcón,CASTILLA - LA MANCHA,B,694.642079205,73634.1686759,6946420.79205
485,ES4230001,Rentos de Orchova y Páramos de Moya,CASTILLA - LA MANCHA,C,6413.81691209,111118.614743,64138169.1209
486,ES0000160,Hoz del río Gritos y páramos de Las Valeras,CASTILLA - LA MANCHA,C,1781.21418474,24450.1458469,17812141.8474
487,ES4230013,"Hoces del Cabriel, Guadazaón y ojos de Moya",CASTILLA - LA MANCHA,C,64675.0509956,704394.669425,646750509.956
488,ES4230006,Hoces de Alarcón,CASTILLA - LA MANCHA,B,2767.36601008,37810.5155228,27673660.1008
489,ES4230012,Estepas yesosas de La Alcarria conquense,CASTILLA - LA MANCHA,B,11452.0027085,161336.730567,114520027.085
490,ES4230010,Cueva de Los Morciguillos,CASTILLA - LA MANCHA,B,45.9649811434,3303.09286691,459649.811434
491,ES4230009,Cueva de La Judía,CASTILLA - LA MANCHA,B,194.155758749,6326.72307597,1941557.58749
492,ES4230008,Complejo lagunar de Ballesteros y valle del río Moscas,CASTILLA - LA MANCHA,B,351.53672717,18103.3681446,3515367.2717
493,ES4220018,Túneles del Ojailén,CASTILLA - LA MANCHA,B,259.905643145,13919.344625,2599056.43145
494,ES0000013,Tablas de Daimiel,CASTILLA - LA MANCHA,C,3100.44984219,55615.0703699,31004498.4219
495,ES4220015,Sierras de Almadén - Chillón y Guadalmez,CASTILLA - LA MANCHA,C,7474.82822408,104795.51851,74748282.2408
496,ES4220002,Sierra de Picón,CASTILLA - LA MANCHA,B,7875.85171171,113262.232827,78758517.1171
497,ES4220013,Sierra de Los Canalizos,CASTILLA - LA MANCHA,C,26018.7497106,160686.610537,260187497.106
498,ES4220001,Navas de Malagón,CASTILLA - LA MANCHA,C,465.545496387,18279.37762,4655454.96387
499,ES4220005,Lagunas volcánicas del Campo de Calatrava,CASTILLA - LA MANCHA,B,1901.39195179,61192.961747,19013919.5179
500,ES4220020,Lagunas de Alcoba y Horcajo de Los Montes,CASTILLA - LA MANCHA,B,20.1079472764,2681.55866937,201079.472764
501,ES4220019,Bonales de la comarca de Los Montes del Guadiana,CASTILLA - LA MANCHA,B,283.595955408,37477.1678338,2835959.55408
502,ES4220017,Alcornocal de Zumajo,CASTILLA - LA MANCHA,B,3126.10737912,53333.2578228,31261073.7912
503,ES4210016,Sierra del Relumbrar y estribaciones de Alcaraz,CASTILLA - LA MANCHA,B,30772.91967,258896.583449,307729196.7
504,ES4210010,Sierra de Abenuj,CASTILLA - LA MANCHA,B,1038.4843243,28036.6065541,10384843.243
505,ES4210011,Saladares de Cordovilla y Agramón y laguna de Alboraj,CASTILLA - LA MANCHA,B,1463.95351255,52707.5737274,14639535.1255
506,ES4210004,Lagunas saladas de Pétrola y Salobrejo y complejo lagunar de Corral Rubio,CASTILLA - LA MANCHA,B,2445.25318554,42264.5159734,24452531.8554
507,ES4210006,Laguna del Arquillo,CASTILLA - LA MANCHA,B,517.108406977,13777.5066669,5171084.06977
508,ES4210005,Laguna de Los Ojos de Villaverde,CASTILLA - LA MANCHA,B,343.707936443,9357.53208553,3437079.36443
509,ES4210002,"La Encantada, El Moral y Los Torreones",CASTILLA - LA MANCHA,B,863.88380818,25240.2222664,8638838.0818
510,ES4210001,Hoces del río Júcar,CASTILLA - LA MANCHA,C,17939.4153315,142150.486802,179394153.315
511,ES4220003,Ríos de la cuenca media del Guadiana y laderas vertientes,CASTILLA - LA MANCHA,C,23877.1792089,974206.433306,238771792.089
